    z_comp(1)    z_comp(2)    z_comp(3) loop_x       Tflash       Pflash      cond(1)   stabvar(1)  phasfrac(1)      x(01;1)      x(02;1)      x(03;1)      cond(2)   stabvar(2)  phasfrac(2)      x(01;2)      x(02;2)      x(03;2)      cond(3)   stabvar(3)  phasfrac(3)      x(01;3)      x(02;3)      x(03;3)      cond(4)   stabvar(4)  phasfrac(4)      x(01;4)      x(02;4)      x(03;4)      cond(5)   stabvar(5)  phasfrac(5)      x(01;5)      x(02;5)      x(03;5)      cond(6)   stabvar(6)  phasfrac(6)      x(01;6)      x(02;6)      x(03;6)      conv_FE       conv_x  phfr<0   swref  stvr<0   toosm  collps         x_rf        NR_rf       MI_aux  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.01561E+02  2.75305E+08           S1  0.00000E+00  0.00000E+00  8.84622E-01  1.15378E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  3.35201E-09  5.15094E-09            V  0.00000E+00  1.00357E-02  3.56146E-03  4.98219E-01  4.98219E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.42227E-01  0.00000E+00  9.44444E-01  5.60847E-03  4.99470E-02          ICE  6.06694E-01  0.00000E+00  1.00000E+00  6.14879E-09  9.44866E-09  1.09579E-12  5.47712E-10       0       0       0       0       0  6.00366E-07  1.56281E-09  1.08934E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.01722E+02  2.78058E+08           S1  0.00000E+00  0.00000E+00  8.84621E-01  1.15379E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  3.49450E-09  5.46368E-09            V  0.00000E+00  1.00357E-02  3.56085E-03  4.98220E-01  4.98219E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.46327E-01  0.00000E+00  9.44444E-01  5.53648E-03  5.00190E-02          ICE  6.12719E-01  0.00000E+00  1.00000E+00  6.44890E-09  1.00829E-08  1.57630E-11  5.56153E-10       0       0       0       0       0  6.09699E-07  1.44990E-09  1.08963E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.01883E+02  2.80838E+08           S1  0.00000E+00  0.00000E+00  8.84621E-01  1.15379E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  3.64457E-09  5.79875E-09            V  0.00000E+00  1.00357E-02  3.56011E-03  4.98220E-01  4.98220E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.50468E-01  0.00000E+00  9.44444E-01  5.46461E-03  5.00909E-02          ICE  6.18815E-01  0.00000E+00  1.00000E+00  6.76697E-09  1.07667E-08  3.71059E-12  5.64634E-10       0       0       0       0       0  6.19106E-07  1.45310E-09  1.08993E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.02046E+02  2.83647E+08           S1  0.00000E+00  0.00000E+00  8.84621E-01  1.15379E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  3.80269E-09  6.15793E-09            V  0.00000E+00  1.00357E-02  3.55925E-03  4.98220E-01  4.98220E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.54649E-01  0.00000E+00  9.44444E-01  5.39288E-03  5.01626E-02          ICE  6.24983E-01  0.00000E+00  1.00000E+00  7.10425E-09  1.15043E-08  1.05855E-11  5.73201E-10       0       0       0       0       0  6.28599E-07  1.70912E-09  1.09023E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.02210E+02  2.86483E+08           S1  0.00000E+00  0.00000E+00  8.84621E-01  1.15379E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  3.96937E-09  6.54319E-09            V  0.00000E+00  1.00357E-02  3.55827E-03  4.98221E-01  4.98221E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.58871E-01  0.00000E+00  9.44444E-01  5.32129E-03  5.02342E-02          ICE  6.31224E-01  0.00000E+00  1.00000E+00  7.46205E-09  1.23006E-08  6.67116E-12  5.81794E-10       0       0       0       0       0  6.38170E-07  1.39953E-09  1.09053E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.02374E+02  2.89348E+08           S1  0.00000E+00  0.00000E+00  8.84620E-01  1.15380E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  4.14513E-09  6.95664E-09            V  0.00000E+00  1.00357E-02  3.55715E-03  4.98222E-01  4.98221E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.63133E-01  0.00000E+00  9.44444E-01  5.24985E-03  5.03057E-02          ICE  6.37538E-01  0.00000E+00  1.00000E+00  7.84182E-09  1.31607E-08  9.45966E-12  5.90462E-10       0       0       0       0       0  6.47825E-07  1.51854E-09  1.09084E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.02540E+02  2.92241E+08           S1  0.00000E+00  0.00000E+00  8.84620E-01  1.15380E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  4.33054E-09  7.40061E-09            V  0.00000E+00  1.00357E-02  3.55590E-03  4.98222E-01  4.98222E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.67437E-01  0.00000E+00  9.44444E-01  5.17858E-03  5.03769E-02          ICE  6.43926E-01  0.00000E+00  1.00000E+00  8.24510E-09  1.40903E-08  8.89783E-12  5.99146E-10       0       0       0       0       0  6.57550E-07  1.63779E-09  1.09116E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.02706E+02  2.95164E+08           S1  0.00000E+00  0.00000E+00  8.84620E-01  1.15380E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  4.52622E-09  7.87763E-09            V  0.00000E+00  1.00357E-02  3.55451E-03  4.98223E-01  4.98223E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.71782E-01  0.00000E+00  9.44444E-01  5.10748E-03  5.04480E-02          ICE  6.50390E-01  0.00000E+00  1.00000E+00  8.67355E-09  1.50958E-08  8.29142E-12  6.07910E-10       0       0       0       0       0  6.67349E-07  1.60180E-09  1.09148E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.02873E+02  2.98115E+08           S1  0.00000E+00  0.00000E+00  8.84620E-01  1.15380E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  4.73283E-09  8.39046E-09            V  0.00000E+00  1.00356E-02  3.55299E-03  4.98224E-01  4.98223E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.76168E-01  0.00000E+00  9.44444E-01  5.03657E-03  5.05190E-02          ICE  6.56929E-01  0.00000E+00  1.00000E+00  9.12897E-09  1.61840E-08  3.25218E-12  6.16683E-10       0       0       0       0       0  6.77226E-07  1.37201E-09  1.09181E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.03041E+02  3.01097E+08           S1  0.00000E+00  0.00000E+00  8.84620E-01  1.15380E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  4.95106E-09  8.94212E-09            V  0.00000E+00  1.00356E-02  3.55132E-03  4.98225E-01  4.98224E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.80597E-01  0.00000E+00  9.44444E-01  4.96585E-03  5.05897E-02          ICE  6.63545E-01  0.00000E+00  1.00000E+00  9.61330E-09  1.73626E-08  1.61492E-11  6.25504E-10       0       0       0       0       0  6.87171E-07  1.34747E-09  1.09214E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.03210E+02  3.04108E+08           S1  0.00000E+00  0.00000E+00  8.84619E-01  1.15381E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  5.18167E-09  9.53589E-09            V  0.00000E+00  1.00356E-02  3.54950E-03  4.98225E-01  4.98225E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.85068E-01  0.00000E+00  9.44444E-01  4.89534E-03  5.06602E-02          ICE  6.70239E-01  0.00000E+00  1.00000E+00  1.01286E-08  1.86398E-08  6.43868E-12  6.34374E-10       0       0       0       0       0  6.97176E-07  1.52526E-09  1.09247E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.03380E+02  3.07149E+08           S1  0.00000E+00  0.00000E+00  8.84619E-01  1.15381E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  5.42546E-09  1.01754E-08            V  0.00000E+00  1.00356E-02  3.54754E-03  4.98226E-01  4.98226E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.89581E-01  0.00000E+00  9.44444E-01  4.82504E-03  5.07305E-02          ICE  6.77010E-01  0.00000E+00  1.00000E+00  1.06772E-08  2.00250E-08  5.13001E-12  6.43250E-10       0       0       0       0       0  7.07250E-07  1.12749E-09  1.09282E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.03550E+02  3.10220E+08           S1  0.00000E+00  0.00000E+00  8.84619E-01  1.15381E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  5.68331E-09  1.08645E-08            V  0.00000E+00  1.00356E-02  3.54542E-03  4.98228E-01  4.98227E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.94138E-01  0.00000E+00  9.44444E-01  4.75498E-03  5.08006E-02          ICE  6.83861E-01  0.00000E+00  1.00000E+00  1.12616E-08  2.15282E-08  1.00002E-11  6.52172E-10       0       0       0       0       0  7.17394E-07  1.39396E-09  1.09316E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.03722E+02  3.13322E+08           S1  0.00000E+00  0.00000E+00  8.84619E-01  1.15381E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  5.95613E-09  1.16077E-08            V  0.00000E+00  1.00355E-02  3.54314E-03  4.98229E-01  4.98228E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  4.98737E-01  0.00000E+00  9.44444E-01  4.68515E-03  5.08704E-02          ICE  6.90791E-01  0.00000E+00  1.00000E+00  1.18842E-08  2.31607E-08  2.70534E-11  6.61121E-10       0       0       0       0       0  7.27598E-07  7.60088E-10  1.09352E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.03894E+02  3.16456E+08           S1  0.00000E+00  0.00000E+00  8.84619E-01  1.15381E-01  0.00000E+00            L  0.00000E+00  9.89964E-01  1.00000E+00  6.24494E-09  1.24095E-08            V  0.00000E+00  1.00355E-02  3.54071E-03  4.98230E-01  4.98229E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.03379E-01  0.00000E+00  9.44444E-01  4.61556E-03  5.09400E-02          ICE  6.97802E-01  0.00000E+00  1.00000E+00  1.25481E-08  2.49347E-08  2.03543E-12  6.70080E-10       0       0       0       0       0  7.37851E-07  1.40912E-09  1.09387E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.04067E+02  3.19620E+08           S1  0.00000E+00  0.00000E+00  8.84618E-01  1.15382E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  6.55079E-09  1.32751E-08            V  0.00000E+00  1.00355E-02  3.53810E-03  4.98231E-01  4.98231E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.08065E-01  0.00000E+00  9.44444E-01  4.54624E-03  5.10093E-02          ICE  7.04894E-01  0.00000E+00  1.00000E+00  1.32564E-08  2.68640E-08  1.66915E-11  6.79051E-10       0       0       0       0       0  7.48173E-07  8.42119E-10  1.09424E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.04240E+02  3.22816E+08           S1  0.00000E+00  0.00000E+00  8.84618E-01  1.15382E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  6.87485E-09  1.42104E-08            V  0.00000E+00  1.00355E-02  3.53534E-03  4.98233E-01  4.98232E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.12795E-01  0.00000E+00  9.44444E-01  4.47718E-03  5.10784E-02          ICE  7.12068E-01  0.00000E+00  1.00000E+00  1.40123E-08  2.89636E-08  8.51375E-13  6.88038E-10       0       0       0       0       0  7.58529E-07  1.46367E-09  1.09461E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.04414E+02  3.26045E+08           S1  0.00000E+00  0.00000E+00  8.84618E-01  1.15382E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  7.21836E-09  1.52214E-08            V  0.00000E+00  1.00354E-02  3.53239E-03  4.98234E-01  4.98233E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.17569E-01  0.00000E+00  9.44444E-01  4.40840E-03  5.11471E-02          ICE  7.19325E-01  0.00000E+00  1.00000E+00  1.48196E-08  3.12502E-08  2.21488E-11  6.97026E-10       0       0       0       0       0  7.68949E-07  1.32504E-09  1.09498E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.04589E+02  3.29305E+08           S1  0.00000E+00  0.00000E+00  8.84618E-01  1.15382E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  7.58264E-09  1.63150E-08            V  0.00000E+00  1.00354E-02  3.52928E-03  4.98236E-01  4.98235E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.22387E-01  0.00000E+00  9.44444E-01  4.33992E-03  5.12156E-02          ICE  7.26666E-01  0.00000E+00  1.00000E+00  1.56822E-08  3.37422E-08  1.83296E-11  7.06039E-10       0       0       0       0       0  7.79409E-07  1.27586E-09  1.09536E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.04765E+02  3.32598E+08           S1  0.00000E+00  0.00000E+00  8.84618E-01  1.15382E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  7.96914E-09  1.74987E-08            V  0.00000E+00  1.00354E-02  3.52598E-03  4.98237E-01  4.98237E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.27250E-01  0.00000E+00  9.44444E-01  4.27173E-03  5.12838E-02          ICE  7.34092E-01  0.00000E+00  1.00000E+00  1.66044E-08  3.64602E-08  1.80660E-11  7.15032E-10       0       0       0       0       0  7.89906E-07  1.69335E-09  1.09574E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.04941E+02  3.35924E+08           S1  0.00000E+00  0.00000E+00  8.84618E-01  1.15382E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  8.37940E-09  1.87809E-08            V  0.00000E+00  1.00353E-02  3.52250E-03  4.98239E-01  4.98238E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.32157E-01  0.00000E+00  9.44444E-01  4.20385E-03  5.13517E-02          ICE  7.41602E-01  0.00000E+00  1.00000E+00  1.75908E-08  3.94267E-08  3.25669E-11  7.24009E-10       0       0       0       0       0  8.00444E-07  1.20014E-09  1.09614E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.05118E+02  3.39283E+08           S1  0.00000E+00  0.00000E+00  8.84618E-01  1.15382E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  8.81509E-09  2.01705E-08            V  0.00000E+00  1.00353E-02  3.51883E-03  4.98241E-01  4.98240E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.37110E-01  0.00000E+00  9.44444E-01  4.13629E-03  5.14193E-02          ICE  7.49199E-01  0.00000E+00  1.00000E+00  1.86466E-08  4.26668E-08  9.36157E-12  7.32964E-10       0       0       0       0       0  8.11017E-07  1.17093E-09  1.09653E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.05296E+02  3.42676E+08           S1  0.00000E+00  0.00000E+00  8.84618E-01  1.15382E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  9.27800E-09  2.16777E-08            V  0.00000E+00  1.00352E-02  3.51497E-03  4.98243E-01  4.98242E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.42107E-01  0.00000E+00  9.44444E-01  4.06906E-03  5.14865E-02          ICE  7.56883E-01  0.00000E+00  1.00000E+00  1.97772E-08  4.62086E-08  1.78263E-11  7.41925E-10       0       0       0       0       0  8.21617E-07  1.39150E-09  1.09693E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.05474E+02  3.46103E+08           S1  0.00000E+00  0.00000E+00  8.84617E-01  1.15383E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  9.77009E-09  2.33134E-08            V  0.00000E+00  1.00352E-02  3.51091E-03  4.98245E-01  4.98244E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.47150E-01  0.00000E+00  9.44444E-01  4.00217E-03  5.15534E-02          ICE  7.64655E-01  0.00000E+00  1.00000E+00  2.09886E-08  5.00830E-08  1.39284E-11  7.50830E-10       0       0       0       0       0  8.32241E-07  8.99033E-10  1.09734E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.05653E+02  3.49564E+08           S1  0.00000E+00  0.00000E+00  8.84617E-01  1.15383E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  1.02934E-08  2.50898E-08            V  0.00000E+00  1.00352E-02  3.50665E-03  4.98247E-01  4.98246E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.52238E-01  0.00000E+00  9.44444E-01  3.93564E-03  5.16199E-02          ICE  7.72515E-01  0.00000E+00  1.00000E+00  2.22874E-08  5.43246E-08  1.68389E-11  7.59741E-10       0       0       0       0       0  8.42898E-07  1.11189E-09  1.09775E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.05832E+02  3.53059E+08           S1  0.00000E+00  0.00000E+00  8.84617E-01  1.15383E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  1.08503E-08  2.70204E-08            V  0.00000E+00  1.00351E-02  3.50218E-03  4.98250E-01  4.98248E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.57372E-01  0.00000E+00  9.44444E-01  3.86946E-03  5.16861E-02          ICE  7.80464E-01  0.00000E+00  1.00000E+00  2.36806E-08  5.89716E-08  1.94720E-11  7.68588E-10       0       0       0       0       0  8.53567E-07  5.98491E-10  1.09817E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.06012E+02  3.56590E+08           S1  0.00000E+00  0.00000E+00  8.84617E-01  1.15383E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  1.14431E-08  2.91199E-08            V  0.00000E+00  1.00351E-02  3.49751E-03  4.98252E-01  4.98250E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.62551E-01  0.00000E+00  9.44444E-01  3.80365E-03  5.17519E-02          ICE  7.88503E-01  0.00000E+00  1.00000E+00  2.51760E-08  6.40668E-08  2.25481E-11  7.77393E-10       0       0       0       0       0  8.64241E-07  1.43555E-09  1.09860E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.06192E+02  3.60156E+08           S1  0.00000E+00  0.00000E+00  8.84617E-01  1.15383E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  1.20746E-08  3.14048E-08            V  0.00000E+00  1.00350E-02  3.49261E-03  4.98255E-01  4.98253E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.67777E-01  0.00000E+00  9.44444E-01  3.73823E-03  5.18173E-02          ICE  7.96633E-01  0.00000E+00  1.00000E+00  2.67821E-08  6.96578E-08  1.82283E-11  7.86171E-10       0       0       0       0       0  8.74953E-07  8.89777E-10  1.09903E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.06373E+02  3.63758E+08           S1  0.00000E+00  0.00000E+00  8.84617E-01  1.15383E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  1.27474E-08  3.38932E-08            V  0.00000E+00  1.00350E-02  3.48750E-03  4.98257E-01  4.98255E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.73049E-01  0.00000E+00  9.44444E-01  3.67319E-03  5.18824E-02          ICE  8.04855E-01  0.00000E+00  1.00000E+00  2.85080E-08  7.57978E-08  2.95135E-11  7.94882E-10       0       0       0       0       0  8.85645E-07  6.36883E-10  1.09946E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.06554E+02  3.67395E+08           S1  0.00000E+00  0.00000E+00  8.84617E-01  1.15383E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  1.34649E-08  3.66051E-08            V  0.00000E+00  1.00349E-02  3.48217E-03  4.98260E-01  4.98258E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.78367E-01  0.00000E+00  9.44444E-01  3.60855E-03  5.19470E-02          ICE  8.13169E-01  0.00000E+00  1.00000E+00  3.03639E-08  8.25461E-08  3.38618E-11  8.03493E-10       0       0       0       0       0  8.96326E-07  7.96602E-10  1.09991E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.06735E+02  3.71069E+08           S1  0.00000E+00  0.00000E+00  8.84617E-01  1.15383E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  1.42302E-08  3.95627E-08            V  0.00000E+00  1.00348E-02  3.47660E-03  4.98263E-01  4.98260E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.83732E-01  0.00000E+00  9.44444E-01  3.54432E-03  5.20112E-02          ICE  8.21577E-01  0.00000E+00  1.00000E+00  3.23607E-08  8.99689E-08  1.70811E-11  8.12061E-10       0       0       0       0       0  9.07003E-07  3.03273E-09  1.10035E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.06917E+02  3.74780E+08           S1  0.00000E+00  0.00000E+00  8.84617E-01  1.15383E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  1.50470E-08  4.27907E-08            V  0.00000E+00  1.00348E-02  3.47080E-03  4.98266E-01  4.98263E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.89143E-01  0.00000E+00  9.44444E-01  3.48051E-03  5.20750E-02          ICE  8.30078E-01  0.00000E+00  1.00000E+00  3.45104E-08  9.81404E-08  4.32812E-11  8.20544E-10       0       0       0       0       0  9.17667E-07  1.19220E-09  1.10081E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.07099E+02  3.78528E+08           S1  0.00000E+00  0.00000E+00  8.84617E-01  1.15383E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  1.59193E-08  4.63163E-08            V  0.00000E+00  1.00347E-02  3.46476E-03  4.98269E-01  4.98266E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  5.94601E-01  0.00000E+00  9.44444E-01  3.41712E-03  5.21384E-02          ICE  8.38674E-01  0.00000E+00  1.00000E+00  3.68262E-08  1.07143E-07  1.75578E-11  8.28967E-10       0       0       0       0       0  9.28349E-07  1.42883E-09  1.10127E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.07281E+02  3.82313E+08           S1  0.00000E+00  0.00000E+00  8.84617E-01  1.15383E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  1.68513E-08  5.01699E-08            V  0.00000E+00  1.00346E-02  3.45848E-03  4.98272E-01  4.98269E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  6.00106E-01  0.00000E+00  9.44444E-01  3.35418E-03  5.22014E-02          ICE  8.47366E-01  0.00000E+00  1.00000E+00  3.93224E-08  1.17071E-07  5.44968E-11  8.37301E-10       0       0       0       0       0  9.38973E-07  1.46604E-09  1.10173E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.07463E+02  3.86136E+08           S1  0.00000E+00  0.00000E+00  8.84616E-01  1.15384E-01  0.00000E+00            L  0.00000E+00  9.89965E-01  1.00000E+00  1.78477E-08  5.43850E-08            V  0.00000E+00  1.00346E-02  3.45195E-03  4.98276E-01  4.98272E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  6.05657E-01  0.00000E+00  9.44444E-01  3.29167E-03  5.22639E-02          ICE  8.56154E-01  0.00000E+00  1.00000E+00  4.20150E-08  1.28027E-07  1.71703E-11  8.45484E-10       0       0       0       0       0  9.49555E-07  1.19076E-09  1.10220E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.07646E+02  3.89997E+08           S1  0.00000E+00  0.00000E+00  8.84616E-01  1.15384E-01  0.00000E+00            L  0.00000E+00  9.89966E-01  1.00000E+00  1.89133E-08  5.89992E-08            V  0.00000E+00  1.00345E-02  3.44516E-03  4.98279E-01  4.98275E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  6.11256E-01  0.00000E+00  9.44444E-01  3.22963E-03  5.23259E-02          ICE  8.65039E-01  0.00000E+00  1.00000E+00  4.49210E-08  1.40129E-07  1.66184E-11  8.53583E-10       0       0       0       0       0  9.60129E-07  6.42366E-10  1.10268E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.07828E+02  3.93897E+08           S1  0.00000E+00  0.00000E+00  8.84616E-01  1.15384E-01  0.00000E+00            L  0.00000E+00  9.89966E-01  1.00000E+00  2.00538E-08  6.40540E-08            V  0.00000E+00  1.00344E-02  3.43811E-03  4.98283E-01  4.98279E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  6.16902E-01  0.00000E+00  9.44444E-01  3.16804E-03  5.23875E-02          ICE  8.74021E-01  0.00000E+00  1.00000E+00  4.80596E-08  1.53507E-07  1.72110E-11  8.61576E-10       0       0       0       0       0  9.70654E-07  6.61486E-10  1.10316E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      4  3.08011E+02  3.97836E+08           S1  0.00000E+00  0.00000E+00  8.84616E-01  1.15384E-01  0.00000E+00            L  0.00000E+00  9.89966E-01  1.00000E+00  2.12751E-08  6.95958E-08            V  0.00000E+00  1.00343E-02  3.43080E-03  4.98287E-01  4.98282E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  6.22594E-01  0.00000E+00  9.44444E-01  3.10693E-03  5.24486E-02          ICE  8.83102E-01  0.00000E+00  1.00000E+00  5.14515E-08  1.68310E-07  1.72042E-11  8.69424E-10       0       0       0       0       0  9.81110E-07  4.64365E-10  1.10365E-02  
